Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Q-value	Score	Reporter intensity 0	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity not corrected 0	Reporter intensity not corrected 1	Reporter intensity not corrected 2	Reporter intensity not corrected 3	Reporter intensity not corrected 4	Reporter intensity not corrected 5	Reporter intensity count 0	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Intensity	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Acetyl (K) site IDs	Deamidation (NQ) site IDs	Oxidation (M) site IDs	Acetyl (K) site positions	Deamidation (NQ) site positions	Oxidation (M) site positions
P28650	P28650	1	1	1	Adenylosuccinate synthetase isozyme 1	Adssl1	>P28650 Adenylosuccinate synthetase isozyme 1 OS=Mus musculus OX=10090 GN=Adssl1 PE=1 SV=2	1	1	1	1	3.1	3.1	3.1	50.254	457	457	1.5	1	1			0	9.4998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				327	278	True	302;303	461;462	476;477	476	916	43		18	8	
P28653	P28653	1	1	1	Biglycan	Bgn	>P28653 Biglycan OS=Mus musculus OX=10090 GN=Bgn PE=1 SV=1	1	1	1	1	1.9	1.9	1.9	41.639	369	369	2		1			0.0078227	5.6324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				328	1607	True	1746	2555	2638	2638	917			129		
P28656	P28656	1	1	1	Nucleosome assembly protein 1-like 1	Nap1l1	>P28656 Nucleosome assembly protein 1-like 1 OS=Mus musculus OX=10090 GN=Nap1l1 PE=1 SV=2	1	1	1	1	2	2	2	45.345	391	391	4				1	0.0029112	5.9004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				329	2623	True	2866	4138	4263	4263	918			271		
P28658	P28658	1	1	1	Ataxin-10	Atxn10	>P28658 Ataxin-10 OS=Mus musculus OX=10090 GN=Atxn10 PE=1 SV=2	1	1	1	1	1.5	1.5	1.5	53.706	475	475	2		1			0.0035186	5.8223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				330	3476	True	3807	5462	5610	5610	919			55		
P28660	P28660	2	2	2	Nck-associated protein 1	Nckap1	>P28660 Nck-associated protein 1 OS=Mus musculus OX=10090 GN=Nckap1 PE=1 SV=2	1	2	2	2	1.7	1.7	1.7	128.78	1128	1128	2	1		1		0	14.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				331	1952;2338	True;True	2127;2528	3109;3664	3211;3781	3211;3781	920;921			395;905		
P28665	P28665	1	1	1	Murinoglobulin-1	Mug1	>P28665 Murinoglobulin-1 OS=Mus musculus OX=10090 GN=Mug1 PE=1 SV=3	1	1	1	1	0.8	0.8	0.8	165.3	1476	1476	2		1			0.0030936	6.0532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				332	3740	True	4097	5846	6003	6003	922			258		
P28843	P28843	1	1	1	Dipeptidyl peptidase 4;Dipeptidyl peptidase 4 membrane form;Dipeptidyl peptidase 4 soluble form	Dpp4	>P28843 Dipeptidyl peptidase 4 OS=Mus musculus OX=10090 GN=Dpp4 PE=1 SV=3	1	1	1	1	1.2	1.2	1.2	87.436	760	760	2		1			0.0035137	5.8163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				333	1357	True	1465	2127	2195;2196	2195	923			383		
P28867;Q02111	P28867;Q02111	1;1	1;1	1;1	Protein kinase C delta type;Protein kinase C delta type regulatory subunit;Protein kinase C delta type catalytic subunit;Protein kinase C theta type	Prkcd;Prkcq	>P28867 Protein kinase C delta type OS=Mus musculus OX=10090 GN=Prkcd PE=1 SV=3;>Q02111 Protein kinase C theta type OS=Mus musculus OX=10090 GN=Prkcq PE=1 SV=1	2	1	1	1	1.3	1.3	1.3	77.546	674	674;707	3			1		0	6.6311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				334	2679	True	2928	4229	4355	4355	924			198		
P29341	P29341	2	2	2	Polyadenylate-binding protein 1	Pabpc1	>P29341 Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2	1	2	2	2	3	3	3	70.67	636	636	3.33		1		2	0	17.365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				335	1970;2546	True;True	2146;2784	3141;3142;4030	3243;3244;4154	3243;4154	925;926			95;108		
P29351	P29351	1	1	1	Tyrosine-protein phosphatase non-receptor type 6	Ptpn6	>P29351 Tyrosine-protein phosphatase non-receptor type 6 OS=Mus musculus OX=10090 GN=Ptpn6 PE=1 SV=2	1	1	1	1	1.5	1.5	1.5	67.558	595	595	2		1			0	7.1786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				336	2696	True	2945	4249	4375	4375	927			257		
P29595	P29595	2	2	2	NEDD8	Nedd8	>P29595 NEDD8 OS=Mus musculus OX=10090 GN=Nedd8 PE=1 SV=2	1	2	2	2	23.5	23.5	23.5	8.9723	81	81	3.33			2	1	0	16.218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				337	2221;3457	True;True	2406;2407;3788	3504;3505;5438	3614;3615;5586	3615;5586	928;929		130	6;48		50
P29758	P29758	4	4	4	Ornithine aminotransferase, mitochondrial	Oat	>P29758 Ornithine aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Oat PE=1 SV=1	1	4	4	4	11.4	11.4	11.4	48.354	439	439	2.29	3	1	1	2	0	40.969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				338	526;858;2004;3027	True;True;True;True	571;930;2184;3323	831;832;1339;1340;3190;3191;4783	860;861;1373;1374;3293;3294;4921	861;1373;3294;4921	930;931;932;933			32;107;386;405		
P30051;Q62296;P70210	P30051;Q62296;P70210	1;1;1	1;1;1	1;1;1	Transcriptional enhancer factor TEF-1;Transcriptional enhancer factor TEF-3;Transcriptional enhancer factor TEF-5	Tead1;Tead4;Tead3	>P30051 Transcriptional enhancer factor TEF-1 OS=Mus musculus OX=10090 GN=Tead1 PE=1 SV=2;>Q62296 Transcriptional enhancer factor TEF-3 OS=Mus musculus OX=10090 GN=Tead4 PE=1 SV=2;>P70210 Transcriptional enhancer factor TEF-5 OS=Mus musculus OX=10090 GN=Te	3	1	1	1	1.6	1.6	1.6	47.947	426	426;427;439	3			1		0.0089571	5.5877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				339	2234	True	2420	3518	3628	3628	934			370		
P30115	P30115	7	7	4	Glutathione S-transferase A3	Gsta3	>P30115 Glutathione S-transferase A3 OS=Mus musculus OX=10090 GN=Gsta3 PE=1 SV=2	1	7	7	4	24.9	24.9	14.9	25.36	221	221	2.58	1	4	6	1	0	82.789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507200	1				340	630;1729;1921;2923;3487;3552;3715	True;True;True;True;True;True;True	684;1880;2092;3208;3819;3893;4070;4071	993;2749;3053;4623;5475;5476;5578;5579;5814;5815;5816;5817	1023;2841;3153;4754;5623;5624;5730;5731;5971;5972;5973;5974	1023;2841;3153;4754;5623;5730;5973	601;935;936;937;938;939		131	84;123;141;195;196;205		86
P30355	P30355	1	1	1	Arachidonate 5-lipoxygenase-activating protein	Alox5ap	>P30355 Arachidonate 5-lipoxygenase-activating protein OS=Mus musculus OX=10090 GN=Alox5ap PE=1 SV=2	1	1	1	1	6.8	6.8	6.8	18.136	161	161	2		1			0	9.4986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				341	3352	True	3674	5285	5431	5431	940	44		35	38	
P30681	P30681	2	1	1	High mobility group protein B2	Hmgb2	>P30681 High mobility group protein B2 OS=Mus musculus OX=10090 GN=Hmgb2 PE=1 SV=3	1	2	1	1	11	6.7	6.7	24.162	210	210	3			1		0	7.6847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				342	1815;3643	True;False	1976;3987	2897;5702	2993;5856	2993;5856	941;942			30;157		
P30999	P30999	1	1	1	Catenin delta-1	Ctnnd1	>P30999 Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=2	1	1	1	1	1	1	1	104.92	938	938	1.25	3	1			0	9.1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				343	822	True	890;891	1288;1289;1290;1291	1322;1323;1324;1325	1323	943	45		517	513	
P31001	P31001	4	2	2	Desmin	Des	>P31001 Desmin OS=Mus musculus OX=10090 GN=Des PE=1 SV=3	1	4	2	2	9.8	5.1	5.1	53.497	469	469	2	1		1		0	19.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				344	1870;2050;3232;3548	False;True;False;True	2032;2230;3548;3889	2972;3254;5110;5111;5573	3069;3358;5251;5252;5725	3069;3358;5252;5725	52;788;944;945			108;240;308;406		
P31725	P31725	5	5	5	Protein S100-A9	S100a9	>P31725 Protein S100-A9 OS=Mus musculus OX=10090 GN=S100a9 PE=1 SV=3	1	5	5	5	34.5	34.5	34.5	13.049	113	113	2.3		7	3		0	65.156	1841.3	1847.8	1995.4	2367.3	2352	2859.9	1841.3	1847.8	1995.4	2367.3	2352	2859.9	1	1	1	1	1	1	52472000	1				345	692;1708;2208;2209;2765	True;True;True;True;True	751;1859;2393;2394;3026	1092;1093;1094;2718;2719;3486;3487;3488;3489;4383	1123;1124;1125;2810;2811;3596;3597;3598;3599;4513	1124;2810;3596;3597;4513	946;947;948		132;133	35;51;94		41;50
P31786	P31786	4	4	4	Acyl-CoA-binding protein	Dbi	>P31786 Acyl-CoA-binding protein OS=Mus musculus OX=10090 GN=Dbi PE=1 SV=2	1	4	4	4	43.7	43.7	43.7	10	87	87	2.4	1	1	3		0	50.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				346	172;2648;2674;3311	True;True;True;True	186;2892;2922;3630	275;4180;4220;4221;5223	280;4306;4346;4347;5365	280;4306;4347;5365	949;950;951			51;55;77		
P32020	P32020	3	3	3	Non-specific lipid-transfer protein	Scp2	>P32020 Non-specific lipid-transfer protein OS=Mus musculus OX=10090 GN=Scp2 PE=1 SV=3	1	3	3	3	6.4	6.4	6.4	59.125	547	547	3.2		1	2	2	0	28.544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				347	1260;1855;2439	True;True;True	1362;1363;2017;2658	1979;1980;1981;2954;3851	2041;2042;2043;3051;3971	2042;3051;3971	952;953;954	46	134	453;491;522	488	512
P32921	P32921	3	3	3	Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS	Wars	>P32921 Tryptophan--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Wars PE=1 SV=2	1	3	3	3	8.5	8.5	8.5	54.357	481	481	3.33		1		2	0	22.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				348	1593;2449;3515	True;True;True	1729;2672;3852	2529;3872;5515	2609;3992;5666	2609;3992;5666	955;956;957		135	260;370;378		354
P33267	P33267	2	2	2	Cytochrome P450 2F2	Cyp2f2	>P33267 Cytochrome P450 2F2 OS=Mus musculus OX=10090 GN=Cyp2f2 PE=1 SV=1	1	2	2	2	3.9	3.9	3.9	55.948	491	491	2.5	1			1	0	12.638	4244.9	4093.9	4029.6	3243.7	3020.5	3069.3	4244.9	4093.9	4029.6	3243.7	3020.5	3069.3	1	1	1	1	1	1	6526600	1				349	1306;2488	True;True	1412;2720	2052;3944	2116;4066	2116;4066	958		136;137	242		241;315
P34022	P34022	1	1	1	Ran-specific GTPase-activating protein	Ranbp1	>P34022 Ran-specific GTPase-activating protein OS=Mus musculus OX=10090 GN=Ranbp1 PE=1 SV=2	1	1	1	1	3.4	3.4	3.4	23.596	203	203	1	1				0.0066357	5.6735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				350	3188	True	3498	5044	5185	5185	959			154		
P34928	P34928	2	2	2	Apolipoprotein C-I;Truncated apolipoprotein C-I	Apoc1	>P34928 Apolipoprotein C-I OS=Mus musculus OX=10090 GN=Apoc1 PE=1 SV=1	1	2	2	2	15.9	15.9	15.9	9.6963	88	88	3.33		1		2	0	13.095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				351	21;2732	True;True	21;2988	31;4303;4304	31;4429;4430	31;4430	960;961			60;62		
P35242	P35242	2	2	2	Pulmonary surfactant-associated protein A	Sftpa1	>P35242 Pulmonary surfactant-associated protein A OS=Mus musculus OX=10090 GN=Sftpa1 PE=1 SV=1	1	2	2	2	9.7	9.7	9.7	26.157	248	248	2		3			0	20.783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				352	2575;3620	True;True	2813;3964	4065;4066;5673	4189;4190;5827	4190;5827	962;963			179;236		
P35278	P35278	2	2	2	Ras-related protein Rab-5C	Rab5c	>P35278 Ras-related protein Rab-5C OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=2	1	2	2	2	10.6	10.6	10.6	23.412	216	216	2.8	1	1	1	2	0	43.521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				353	59;1875	True;True	60;2037;2038	79;2978;2979;2980;2981	79;3075;3076;3077;3078	79;3075	964;965	47;48		141;184	185;189	
P35282	P35282	1	1	1	Ras-related protein Rab-21	Rab21	>P35282 Ras-related protein Rab-21 OS=Mus musculus OX=10090 GN=Rab21 PE=1 SV=4	1	1	1	1	4.1	4.1	4.1	24.106	222	222	3			1		0	7.2484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				354	3626	True	3970	5682	5836	5836	966			41		
P35293	P35293	1	1	1	Ras-related protein Rab-18	Rab18	>P35293 Ras-related protein Rab-18 OS=Mus musculus OX=10090 GN=Rab18 PE=1 SV=2	1	1	1	1	4.9	4.9	4.9	23.035	206	206	1	1				0	6.6979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				355	3455	True	3786	5436	5584	5584	967			48		
P35486;P35487	P35486	10;3	10;3	10;3	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	Pdha1	>P35486 Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha1 PE=1 SV=1	2	10	10	10	14.6	14.6	14.6	43.231	390	390;391	2.42	5	12	10	4	0	82.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				356	4;64;65;631;643;2396;2825;2876;2954;2955	True;True;True;True;True;True;True;True;True;True	4;65;66;67;685;698;2595;2596;3092;3093;3154;3155;3243;3244;3245	4;5;87;88;89;90;91;92;994;1010;3759;3760;3761;3762;4463;4464;4465;4544;4545;4546;4547;4548;4549;4673;4674;4675;4676;4677;4678;4679;4680	4;5;87;88;89;90;91;92;93;1024;1041;3879;3880;3881;3882;4593;4594;4595;4674;4675;4676;4677;4678;4679;4804;4805;4806;4807;4808;4809;4810;4811;4812;4813	5;89;93;1024;1041;3881;4595;4679;4812;4813	968;969;970;971;972;973;974;975	169	138;139	63;77;83;85;244;267;313;321	80	74;318
P35550	P35550	3	3	3	rRNA 2-O-methyltransferase fibrillarin	Fbl	>P35550 rRNA 2-O-methyltransferase fibrillarin OS=Mus musculus OX=10090 GN=Fbl PE=1 SV=2	1	3	3	3	9.5	9.5	9.5	34.306	327	327	2.8		2	2	1	0	22.589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				357	507;1099;1210	True;True;True	550;1184;1310;1311	803;1716;1717;1920;1921	832;1764;1765;1982;1983	832;1765;1983	976;977;978		140	90;108;211		93
P35564	P35564	4	4	4	Calnexin	Canx	>P35564 Calnexin OS=Mus musculus OX=10090 GN=Canx PE=1 SV=1	1	4	4	4	6.4	6.4	6.4	67.277	591	591	3.17		2	1	3	0	24.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				358	147;2953;3153;3306	True;True;True;True	157;3242;3462;3625	232;233;4672;4995;5216;5217	237;238;4803;5136;5358;5359	237;4803;5136;5358	979;980;981;982			48;128;218;234		
P35585	P35585	1	1	1	AP-1 complex subunit mu-1	Ap1m1	>P35585 AP-1 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap1m1 PE=1 SV=3	1	1	1	1	2.1	2.1	2.1	48.542	423	423	4				2	0	6.6504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				359	951	True	1029	1485;1486	1522;1523	1523	983			326		
P35700	P35700	1	1	1	Peroxiredoxin-1	Prdx1	>P35700 Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1	1	1	1	1	5	5	5	22.176	199	199	1	2				0	16.379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				360	470	True	512	757;758	784;785	785	984			35		
P35831	P35831	1	1	1	Tyrosine-protein phosphatase non-receptor type 12	Ptpn12	>P35831 Tyrosine-protein phosphatase non-receptor type 12 OS=Mus musculus OX=10090 GN=Ptpn12 PE=1 SV=3	1	1	1	1	0.9	0.9	0.9	86.525	775	775	4				1	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			361	1071	True	1155	1677	1725	1725	985			462		
P35979	P35979	1	1	1	60S ribosomal protein L12	Rpl12	>P35979 60S ribosomal protein L12 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2	1	1	1	1	6.1	6.1	6.1	17.804	165	165	4				1	0	7.3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				362	1509	True	1634	2390	2466	2466	986			40		
P35980	P35980	1	1	1	60S ribosomal protein L18	Rpl18	>P35980 60S ribosomal protein L18 OS=Mus musculus OX=10090 GN=Rpl18 PE=1 SV=3	1	1	1	1	7.4	7.4	7.4	21.644	188	188	1.5	2	2			0	33.658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				363	239	True	259	393;394;395;396	407;408;409;410	409	987			164		
P36552	P36552	1	1	1	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	Cpox	>P36552 Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Mus musculus OX=10090 GN=Cpox PE=1 SV=2	1	1	1	1	2.3	2.3	2.3	49.714	443	443	4				1	0	6.8651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				364	1776	True	1933	2819	2912	2912	988			360		
P37040	P37040	2	2	2	NADPH--cytochrome P450 reductase	Por	>P37040 NADPH--cytochrome P450 reductase OS=Mus musculus OX=10090 GN=Por PE=1 SV=2	1	2	2	2	2.7	2.7	2.7	77.043	678	678	4				3	0	30.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				365	1816;2331	True;True	1977;2521	2898;2899;3655	2994;2995;3772	2995;3772	989;990			100;358		
P37237	P37237	1	1	1	Fibroblast growth factor 8	Fgf8	>P37237 Fibroblast growth factor 8 OS=Mus musculus OX=10090 GN=Fgf8 PE=1 SV=1	1	1	1	1	2.6	2.6	2.6	30.419	268	268	3			1		0.0088664	5.5503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				366	871	True	944	1359	1394	1394	991		141	229		228
P37804	P37804	2	2	2	Transgelin	Tagln	>P37804 Transgelin OS=Mus musculus OX=10090 GN=Tagln PE=1 SV=3	1	2	2	2	11.4	11.4	11.4	22.576	201	201	2	1		1		0	17.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				367	2072;2371	True;True	2252;2562	3280;3711	3385;3830	3385;3830	992;993			21;75		
P37913	P37913	1	1	1	DNA ligase 1	Lig1	>P37913 DNA ligase 1 OS=Mus musculus OX=10090 GN=Lig1 PE=1 SV=2	1	1	1	1	1	1	1	102.29	916	916	4				1	0.0023791	6.1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				368	1916	True	2085	3042	3142	3142	994			239		
P38060	P38060	3	3	3	Hydroxymethylglutaryl-CoA lyase, mitochondrial	Hmgcl	>P38060 Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Mus musculus OX=10090 GN=Hmgcl PE=1 SV=2	1	3	3	3	10.8	10.8	10.8	34.238	325	325	2.4		4		1	0	43.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				369	448;1892;3316	True;True;True	490;2059;3635	729;730;3004;3005;5231	756;757;3103;3104;5373	756;3104;5373	995;996;997			48;137;190		
P38647	P38647	8	8	8	Stress-70 protein, mitochondrial	Hspa9	>P38647 Stress-70 protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspa9 PE=1 SV=3	1	8	8	8	10.5	10.5	10.5	73.46	679	679	2.53	2	9	4	4	0	69.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				370	250;562;854;1364;2461;2609;2848;3630	True;True;True;True;True;True;True;True	270;612;925;926;1472;2687;2852;3121;3122;3974	415;890;891;1333;1334;2135;2136;2137;2138;2139;3897;3898;4121;4498;4499;4500;4501;5687;5688	429;920;921;1367;1368;2204;2205;2206;2207;2208;2209;4019;4020;4246;4628;4629;4630;4631;5841;5842	429;921;1368;2204;4019;4246;4631;5842	998;999;1000;1001;1002;1003;1004	170	142	135;138;288;300;360;467;567	134	303
P39054;Q8BZ98	P39054;Q8BZ98	2;1	2;1	2;1	Dynamin-2;Dynamin-3	Dnm2;Dnm3	>P39054 Dynamin-2 OS=Mus musculus OX=10090 GN=Dnm2 PE=1 SV=2;>Q8BZ98 Dynamin-3 OS=Mus musculus OX=10090 GN=Dnm3 PE=1 SV=1	2	2	2	2	1.8	1.8	1.8	98.144	870	870;863	2.5	1			1	0	11.349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				371	1739;2624	True;True	1891;2867	2762;4139	2855;4264	2855;4264	1005;1006			90;598		
P39447	P39447	3	3	3	Tight junction protein ZO-1	Tjp1	>P39447 Tight junction protein ZO-1 OS=Mus musculus OX=10090 GN=Tjp1 PE=1 SV=2	1	3	3	3	1.5	1.5	1.5	194.74	1745	1745	1.67	1	2			0	20.619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				372	956;1136;1895	True;True;True	1035;1225;2062	1495;1779;3009	1532;1832;3108	1532;1832;3108	1007;1008;1009			194;1402;1706		
P39749	P39749	1	1	1	Flap endonuclease 1	Fen1	>P39749 Flap endonuclease 1 OS=Mus musculus OX=10090 GN=Fen1 PE=1 SV=1	1	1	1	1	2.4	2.4	2.4	42.314	378	378	3			1		0	6.5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				373	1401	True	1513	2201	2272	2272	1010			198		
P40124	P40124	5	5	5	Adenylyl cyclase-associated protein 1	Cap1	>P40124 Adenylyl cyclase-associated protein 1 OS=Mus musculus OX=10090 GN=Cap1 PE=1 SV=4	1	5	5	5	9.9	9.9	9.9	51.564	474	474	1.8	4	4	2		0	62.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				374	731;1305;1571;1826;3160	True;True;True;True;True	792;1410;1411;1705;1706;1987;3469	1151;2049;2050;2051;2495;2496;2497;2498;2911;5006	1184;2113;2114;2115;2575;2576;2577;2578;3007;5147	1184;2113;2577;3007;5147	1011;1012;1013;1014;1015	49	143	70;80;177;281;375	367	74
P40142;Q9D4D4	P40142	7;1	7;1	7;1	Transketolase	Tkt	>P40142 Transketolase OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1	2	7	7	7	12.5	12.5	12.5	67.63	623	623;627	2.91		5	2	4	0	53.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				375	95;635;1667;1867;2395;2443;3650	True;True;True;True;True;True;True	102;103;690;1814;2029;2594;2663;2664;3994	154;155;1001;2660;2661;2969;3758;3859;3860;3861;5711	159;160;1032;2751;2752;3066;3878;3979;3980;3981;5865	160;1032;2751;3066;3878;3980;5865	1016;1017;1018;1019;1020;1021;1022;1023	171	144;145	6;11;144;232;260;310;319;543	230	1;303
P40630	P40630	1	1	1	Transcription factor A, mitochondrial	Tfam	>P40630 Transcription factor A, mitochondrial OS=Mus musculus OX=10090 GN=Tfam PE=1 SV=2	1	1	1	1	2.9	2.9	2.9	27.987	243	243	1	1				0.0083763	5.5958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				376	148	True	158	234	239	239	1024			70		
P40936	P40936	3	3	3	Indolethylamine N-methyltransferase	Inmt	>P40936 Indolethylamine N-methyltransferase OS=Mus musculus OX=10090 GN=Inmt PE=1 SV=1	1	3	3	3	8.7	8.7	8.7	29.459	264	264	2.83	1		4	1	0	22.281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				377	968;970;1736	True;True;True	1050;1052;1887;1888	1519;1520;1522;2757;2758;2759	1557;1558;1560;1561;2849;2850;2851;2852	1557;1561;2850	1025;1026;1027		146	210;211;219		206
P41105	P41105	1	1	1	60S ribosomal protein L28	Rpl28	>P41105 60S ribosomal protein L28 OS=Mus musculus OX=10090 GN=Rpl28 PE=1 SV=2	1	1	1	1	8.8	8.8	8.8	15.733	137	137	2		2			0	9.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				378	2034	True	2214	3233;3234	3337;3338	3337	1028			47		
P41216	P41216	1	1	1	Long-chain-fatty-acid--CoA ligase 1	Acsl1	>P41216 Long-chain-fatty-acid--CoA ligase 1 OS=Mus musculus OX=10090 GN=Acsl1 PE=1 SV=2	1	1	1	1	1.6	1.6	1.6	77.951	699	699	2		1			0	7.1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				379	606	True	658	955	985	985	1029			649		
P42125	P42125	5	5	5	Enoyl-CoA delta isomerase 1, mitochondrial	Eci1	>P42125 Enoyl-CoA delta isomerase 1, mitochondrial OS=Mus musculus OX=10090 GN=Eci1 PE=1 SV=2	1	5	5	5	12.8	12.8	12.8	32.25	289	289	2.5	5		3	4	0	50.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				380	286;1660;1661;2165;3396	True;True;True;True;True	311;1804;1805;2348;2349;3721	473;474;475;476;2644;2645;2646;3420;3421;3422;5349;5350	488;489;490;491;2733;2734;2735;3529;3530;3531;5496;5497	489;2733;2735;3529;5496	1030;1031;1032;1033	50		76;222;247;255	74	
P42208	P42208	1	1	1	Septin-2	Sept2	>P42208 Septin-2 OS=Mus musculus OX=10090 GN=Sept2 PE=1 SV=2	1	1	1	1	2.5	2.5	2.5	41.525	361	361	3			1		0.0054496	5.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				381	70	True	72	97	98	98	1034			190		
